sensor_id,timestamp,feature,noise_type,ground_truth_value,noisy_value,noise_magnitude,is_corrupted
S040,2026-06-01 10:15:00,pressure,NORMAL,1012.728,1012.728,0.0,False
S040,2026-06-01 10:20:00,pressure,NORMAL,1012.702,1012.702,0.0,False
S040,2026-06-01 10:25:00,pressure,NORMAL,1012.676,1012.676,0.0,False
S040,2026-06-01 10:30:00,pressure,NORMAL,1012.65,1012.65,0.0,False
S040,2026-06-01 10:35:00,pressure,NORMAL,1012.623,1012.623,0.0,False
S040,2026-06-01 10:40:00,pressure,NORMAL,1012.596,1012.596,0.0,False
S040,2026-06-01 10:45:00,pressure,NORMAL,1012.569,1012.569,0.0,False
S040,2026-06-01 10:50:00,pressure,NORMAL,1012.541,1012.541,0.0,False
S040,2026-06-01 10:55:00,pressure,NORMAL,1012.512,1012.512,0.0,False
S040,2026-06-01 11:00:00,pressure,NORMAL,1012.484,1012.484,0.0,False
S040,2026-06-01 11:05:00,pressure,NORMAL,1012.454,1012.454,0.0,False
S040,2026-06-01 11:10:00,pressure,NORMAL,1012.425,1012.425,0.0,False
S040,2026-06-01 11:15:00,pressure,NORMAL,1012.395,1012.395,0.0,False
S040,2026-06-01 11:20:00,pressure,NORMAL,1012.365,1012.365,0.0,False
S040,2026-06-01 11:25:00,pressure,NORMAL,1012.334,1012.334,0.0,False
S040,2026-06-01 11:30:00,pressure,OUTLIER,1012.303,1036.074,23.771,True
S040,2026-06-01 11:35:00,pressure,GAUSSIAN_NOISE,1012.272,1012.737,0.465,True
S040,2026-06-01 11:40:00,pressure,NORMAL,1012.24,1012.24,0.0,False
S040,2026-06-01 11:45:00,pressure,NORMAL,1012.208,1012.208,0.0,False
S040,2026-06-01 11:50:00,pressure,NORMAL,1012.176,1012.176,0.0,False
S040,2026-06-01 11:55:00,pressure,NORMAL,1012.144,1012.144,0.0,False
S040,2026-06-01 12:00:00,pressure,NORMAL,1012.111,1012.111,0.0,False
S040,2026-06-01 12:05:00,pressure,NORMAL,1012.078,1012.078,0.0,False
S040,2026-06-01 12:10:00,pressure,NORMAL,1012.044,1012.044,0.0,False
S040,2026-06-01 12:15:00,pressure,NORMAL,1012.01,1012.01,0.0,False
S040,2026-06-01 12:20:00,pressure,NORMAL,1011.976,1011.976,0.0,False
S040,2026-06-01 12:25:00,pressure,NORMAL,1011.942,1011.942,0.0,False
S040,2026-06-01 12:30:00,pressure,NORMAL,1011.907,1011.907,0.0,False
S040,2026-06-01 12:35:00,pressure,NORMAL,1011.873,1011.873,0.0,False
S040,2026-06-01 12:40:00,pressure,NORMAL,1011.838,1011.838,0.0,False
S040,2026-06-01 12:45:00,pressure,NORMAL,1011.802,1011.802,0.0,False
S040,2026-06-01 12:50:00,pressure,NORMAL,1011.767,1011.767,0.0,False
S040,2026-06-01 12:55:00,pressure,NORMAL,1011.731,1011.731,0.0,False
S040,2026-06-01 13:00:00,pressure,NORMAL,1011.695,1011.695,0.0,False
S040,2026-06-01 13:05:00,pressure,NORMAL,1011.659,1011.659,0.0,False
S040,2026-06-01 13:10:00,pressure,NORMAL,1011.623,1011.623,0.0,False
S040,2026-06-01 13:15:00,pressure,NORMAL,1011.586,1011.586,0.0,False
S040,2026-06-01 13:20:00,pressure,NORMAL,1011.549,1011.549,0.0,False
S040,2026-06-01 13:25:00,pressure,NORMAL,1011.512,1011.512,0.0,False
S040,2026-06-01 13:30:00,pressure,NORMAL,1011.475,1011.475,0.0,False
S040,2026-06-01 13:35:00,pressure,NORMAL,1011.438,1011.438,0.0,False
S040,2026-06-01 13:40:00,pressure,NORMAL,1011.401,1011.401,0.0,False
S040,2026-06-01 13:45:00,pressure,NORMAL,1011.363,1011.363,0.0,False
S040,2026-06-01 13:50:00,pressure,SPIKE,1011.326,1020.264,8.938,True
S040,2026-06-01 13:55:00,pressure,SPIKE,1011.288,1019.31,8.022,True
S040,2026-06-01 14:00:00,pressure,NORMAL,1011.25,1011.25,0.0,False
S040,2026-06-01 14:05:00,pressure,NORMAL,1011.212,1011.212,0.0,False
S040,2026-06-01 14:10:00,pressure,NORMAL,1011.174,1011.174,0.0,False
S040,2026-06-01 14:15:00,pressure,NORMAL,1011.136,1011.136,0.0,False
S040,2026-06-01 14:20:00,pressure,NORMAL,1011.098,1011.098,0.0,False
S040,2026-06-01 14:25:00,pressure,NORMAL,1011.059,1011.059,0.0,False
S040,2026-06-01 14:30:00,pressure,NORMAL,1011.021,1011.021,0.0,False
S040,2026-06-01 14:35:00,pressure,NORMAL,1010.983,1010.983,0.0,False
S040,2026-06-01 14:40:00,pressure,NORMAL,1010.944,1010.944,0.0,False
S040,2026-06-01 14:45:00,pressure,NORMAL,1010.906,1010.906,0.0,False
S040,2026-06-01 14:50:00,pressure,NORMAL,1010.867,1010.867,0.0,False
S040,2026-06-01 14:55:00,pressure,NORMAL,1010.829,1010.829,0.0,False
S040,2026-06-01 15:00:00,pressure,NORMAL,1010.79,1010.79,0.0,False
S040,2026-06-01 15:05:00,pressure,NORMAL,1010.751,1010.751,0.0,False
S040,2026-06-01 15:10:00,pressure,NORMAL,1010.713,1010.713,0.0,False
S040,2026-06-01 15:15:00,pressure,NORMAL,1010.674,1010.674,0.0,False
S040,2026-06-01 15:20:00,pressure,NORMAL,1010.636,1010.636,0.0,False
S040,2026-06-01 15:25:00,pressure,NORMAL,1010.597,1010.597,0.0,False
S040,2026-06-01 15:30:00,pressure,NORMAL,1010.559,1010.559,0.0,False
S040,2026-06-01 15:35:00,pressure,NORMAL,1010.521,1010.521,0.0,False
S040,2026-06-01 15:40:00,pressure,SPIKE,1010.482,998.32,-12.162,True
S040,2026-06-01 15:45:00,pressure,NORMAL,1010.444,1010.444,0.0,False
S040,2026-06-01 15:50:00,pressure,NORMAL,1010.406,1010.406,0.0,False
S040,2026-06-01 15:55:00,pressure,GAUSSIAN_NOISE,1010.368,1010.632,0.264,True
S040,2026-06-01 16:00:00,pressure,NORMAL,1010.33,1010.33,0.0,False
S040,2026-06-01 16:05:00,pressure,NORMAL,1010.292,1010.292,0.0,False
S040,2026-06-01 16:10:00,pressure,NORMAL,1010.254,1010.254,0.0,False
S040,2026-06-01 16:15:00,pressure,NORMAL,1010.217,1010.217,0.0,False
S040,2026-06-01 16:20:00,pressure,NORMAL,1010.179,1010.179,0.0,False
S040,2026-06-01 16:25:00,pressure,NORMAL,1010.142,1010.142,0.0,False
S040,2026-06-01 16:30:00,pressure,GAUSSIAN_NOISE,1010.105,1010.069,-0.036,True
S040,2026-06-01 16:35:00,pressure,NORMAL,1010.068,1010.068,0.0,False
S040,2026-06-01 16:40:00,pressure,GAUSSIAN_NOISE,1010.031,1009.454,-0.577,True
S040,2026-06-01 16:45:00,pressure,NORMAL,1009.994,1009.994,0.0,False
S040,2026-06-01 16:50:00,pressure,NORMAL,1009.957,1009.957,0.0,False
S040,2026-06-01 16:55:00,pressure,NORMAL,1009.921,1009.921,0.0,False
S040,2026-06-01 17:00:00,pressure,MISSING,1009.885,,,True
S040,2026-06-01 17:05:00,pressure,NORMAL,1009.849,1009.849,0.0,False
S040,2026-06-01 17:10:00,pressure,NORMAL,1009.813,1009.813,0.0,False
S040,2026-06-01 17:15:00,pressure,NORMAL,1009.778,1009.778,0.0,False
S040,2026-06-01 17:20:00,pressure,NORMAL,1009.742,1009.742,0.0,False
S040,2026-06-01 17:25:00,pressure,NORMAL,1009.707,1009.707,0.0,False
S040,2026-06-01 17:30:00,pressure,NORMAL,1009.673,1009.673,0.0,False
S040,2026-06-01 17:35:00,pressure,NORMAL,1009.638,1009.638,0.0,False
S040,2026-06-01 17:40:00,pressure,NORMAL,1009.604,1009.604,0.0,False
S040,2026-06-01 17:45:00,pressure,NORMAL,1009.57,1009.57,0.0,False
S040,2026-06-01 17:50:00,pressure,NORMAL,1009.536,1009.536,0.0,False
S040,2026-06-01 17:55:00,pressure,NORMAL,1009.502,1009.502,0.0,False
S040,2026-06-01 18:00:00,pressure,NORMAL,1009.469,1009.469,0.0,False
S040,2026-06-01 18:05:00,pressure,NORMAL,1009.436,1009.436,0.0,False
S040,2026-06-01 18:10:00,pressure,SPIKE,1009.404,1020.436,11.032,True
S040,2026-06-01 18:15:00,pressure,NORMAL,1009.372,1009.372,0.0,False
S040,2026-06-01 18:20:00,pressure,GAUSSIAN_NOISE,1009.34,1008.451,-0.889,True
S040,2026-06-01 18:25:00,pressure,NORMAL,1009.308,1009.308,0.0,False
S040,2026-06-01 18:30:00,pressure,NORMAL,1009.277,1009.277,0.0,False
S040,2026-06-01 18:35:00,pressure,NORMAL,1009.246,1009.246,0.0,False
S040,2026-06-01 18:40:00,pressure,NORMAL,1009.215,1009.215,0.0,False
S040,2026-06-01 18:45:00,pressure,NORMAL,1009.185,1009.185,0.0,False
S040,2026-06-01 18:50:00,pressure,NORMAL,1009.155,1009.155,0.0,False
S040,2026-06-01 18:55:00,pressure,OUTLIER,1009.126,1032.242,23.116,True
S040,2026-06-01 19:00:00,pressure,NORMAL,1009.096,1009.096,0.0,False
S040,2026-06-01 19:05:00,pressure,NORMAL,1009.068,1009.068,0.0,False
S040,2026-06-01 19:10:00,pressure,NORMAL,1009.039,1009.039,0.0,False
S040,2026-06-01 19:15:00,pressure,NORMAL,1009.011,1009.011,0.0,False
S040,2026-06-01 19:20:00,pressure,GAUSSIAN_NOISE,1008.984,1010.926,1.942,True
S040,2026-06-01 19:25:00,pressure,NORMAL,1008.957,1008.957,0.0,False
S040,2026-06-01 19:30:00,pressure,NORMAL,1008.93,1008.93,0.0,False
S040,2026-06-01 19:35:00,pressure,NORMAL,1008.904,1008.904,0.0,False
S040,2026-06-01 19:40:00,pressure,NORMAL,1008.878,1008.878,0.0,False
S040,2026-06-01 19:45:00,pressure,NORMAL,1008.852,1008.852,0.0,False
S040,2026-06-01 19:50:00,pressure,NORMAL,1008.827,1008.827,0.0,False
S040,2026-06-01 19:55:00,pressure,NORMAL,1008.802,1008.802,0.0,False
S040,2026-06-01 20:00:00,pressure,NORMAL,1008.778,1008.778,0.0,False
S040,2026-06-01 20:05:00,pressure,NORMAL,1008.755,1008.755,0.0,False
S040,2026-06-01 20:10:00,pressure,GAUSSIAN_NOISE,1008.731,1008.832,0.101,True
S040,2026-06-01 20:15:00,pressure,NORMAL,1008.709,1008.709,0.0,False
S040,2026-06-01 20:20:00,pressure,GAUSSIAN_NOISE,1008.686,1009.011,0.325,True
S040,2026-06-01 20:25:00,pressure,NORMAL,1008.664,1008.664,0.0,False
S040,2026-06-01 20:30:00,pressure,NORMAL,1008.643,1008.643,0.0,False
S040,2026-06-01 20:35:00,pressure,NORMAL,1008.622,1008.622,0.0,False
S040,2026-06-01 20:40:00,pressure,NORMAL,1008.602,1008.602,0.0,False
S040,2026-06-01 20:45:00,pressure,NORMAL,1008.582,1008.582,0.0,False
S040,2026-06-01 20:50:00,pressure,NORMAL,1008.562,1008.562,0.0,False
S040,2026-06-01 20:55:00,pressure,NORMAL,1008.543,1008.543,0.0,False
S040,2026-06-01 21:00:00,pressure,NORMAL,1008.525,1008.525,0.0,False
S040,2026-06-01 21:05:00,pressure,NORMAL,1008.507,1008.507,0.0,False
S040,2026-06-01 21:10:00,pressure,NORMAL,1008.49,1008.49,0.0,False
S040,2026-06-01 21:15:00,pressure,NORMAL,1008.473,1008.473,0.0,False
S040,2026-06-01 21:20:00,pressure,NORMAL,1008.456,1008.456,0.0,False
S040,2026-06-01 21:25:00,pressure,NORMAL,1008.44,1008.44,0.0,False
S040,2026-06-01 21:30:00,pressure,NORMAL,1008.425,1008.425,0.0,False
S040,2026-06-01 21:35:00,pressure,NORMAL,1008.41,1008.41,0.0,False
S040,2026-06-01 21:40:00,pressure,NORMAL,1008.396,1008.396,0.0,False
S040,2026-06-01 21:45:00,pressure,NORMAL,1008.382,1008.382,0.0,False
S040,2026-06-01 21:50:00,pressure,NORMAL,1008.369,1008.369,0.0,False
S040,2026-06-01 21:55:00,pressure,NORMAL,1008.356,1008.356,0.0,False
S040,2026-06-01 22:00:00,pressure,NORMAL,1008.344,1008.344,0.0,False
S040,2026-06-01 22:05:00,pressure,NORMAL,1008.333,1008.333,0.0,False
S040,2026-06-01 22:10:00,pressure,NORMAL,1008.322,1008.322,0.0,False
S040,2026-06-01 22:15:00,pressure,NORMAL,1008.311,1008.311,0.0,False
S040,2026-06-01 22:20:00,pressure,NORMAL,1008.301,1008.301,0.0,False
S040,2026-06-01 22:25:00,pressure,NORMAL,1008.292,1008.292,0.0,False
S040,2026-06-01 22:30:00,pressure,NORMAL,1008.283,1008.283,0.0,False
S040,2026-06-01 22:35:00,pressure,NORMAL,1008.274,1008.274,0.0,False
S040,2026-06-01 22:40:00,pressure,NORMAL,1008.267,1008.267,0.0,False
S040,2026-06-01 22:45:00,pressure,NORMAL,1008.26,1008.26,0.0,False
S040,2026-06-01 22:50:00,pressure,SPIKE,1008.253,1019.361,11.108,True
S040,2026-06-01 22:55:00,pressure,NORMAL,1008.247,1008.247,0.0,False
S040,2026-06-01 23:00:00,pressure,NORMAL,1008.241,1008.241,0.0,False
S040,2026-06-01 23:05:00,pressure,NORMAL,1008.236,1008.236,0.0,False
S040,2026-06-01 23:10:00,pressure,NORMAL,1008.232,1008.232,0.0,False
S040,2026-06-01 23:15:00,pressure,NORMAL,1008.228,1008.228,0.0,False
S040,2026-06-01 23:20:00,pressure,NORMAL,1008.225,1008.225,0.0,False
S040,2026-06-01 23:25:00,pressure,NORMAL,1008.222,1008.222,0.0,False
S040,2026-06-01 23:30:00,pressure,NORMAL,1008.22,1008.22,0.0,False
S040,2026-06-01 23:35:00,pressure,NORMAL,1008.219,1008.219,0.0,False
S040,2026-06-01 23:40:00,pressure,MISSING,1008.218,,,True
S040,2026-06-01 23:45:00,pressure,NORMAL,1008.217,1008.217,0.0,False
S040,2026-06-01 23:50:00,pressure,NORMAL,1008.217,1008.217,0.0,False
S040,2026-06-01 23:55:00,pressure,NORMAL,1008.218,1008.218,0.0,False
S041,2026-06-01 00:00:00,pressure,NORMAL,1011.237,1011.237,0.0,False
S041,2026-06-01 00:05:00,pressure,NORMAL,1011.27,1011.27,0.0,False
S041,2026-06-01 00:10:00,pressure,NORMAL,1011.303,1011.303,0.0,False
S041,2026-06-01 00:15:00,pressure,NORMAL,1011.335,1011.335,0.0,False
S041,2026-06-01 00:20:00,pressure,NORMAL,1011.367,1011.367,0.0,False
S041,2026-06-01 00:25:00,pressure,NORMAL,1011.399,1011.399,0.0,False
S041,2026-06-01 00:30:00,pressure,NORMAL,1011.431,1011.431,0.0,False
S041,2026-06-01 00:35:00,pressure,NORMAL,1011.462,1011.462,0.0,False
S041,2026-06-01 00:40:00,pressure,NORMAL,1011.494,1011.494,0.0,False
S041,2026-06-01 00:45:00,pressure,NORMAL,1011.524,1011.524,0.0,False
S041,2026-06-01 00:50:00,pressure,NORMAL,1011.555,1011.555,0.0,False
S041,2026-06-01 00:55:00,pressure,NORMAL,1011.585,1011.585,0.0,False
S041,2026-06-01 01:00:00,pressure,NORMAL,1011.615,1011.615,0.0,False
S041,2026-06-01 01:05:00,pressure,NORMAL,1011.645,1011.645,0.0,False
S041,2026-06-01 01:10:00,pressure,NORMAL,1011.674,1011.674,0.0,False
S041,2026-06-01 01:15:00,pressure,NORMAL,1011.703,1011.703,0.0,False
S041,2026-06-01 01:20:00,pressure,NORMAL,1011.731,1011.731,0.0,False
S041,2026-06-01 01:25:00,pressure,SPIKE,1011.76,1003.83,-7.93,True
S041,2026-06-01 01:30:00,pressure,MISSING,1011.787,,,True
S041,2026-06-01 01:35:00,pressure,NORMAL,1011.815,1011.815,0.0,False
S041,2026-06-01 01:40:00,pressure,NORMAL,1011.842,1011.842,0.0,False
S041,2026-06-01 01:45:00,pressure,NORMAL,1011.869,1011.869,0.0,False
S041,2026-06-01 01:50:00,pressure,NORMAL,1011.895,1011.895,0.0,False
S041,2026-06-01 01:55:00,pressure,NORMAL,1011.922,1011.922,0.0,False
S041,2026-06-01 02:00:00,pressure,NORMAL,1011.947,1011.947,0.0,False
S041,2026-06-01 02:05:00,pressure,NORMAL,1011.973,1011.973,0.0,False
S041,2026-06-01 02:10:00,pressure,NORMAL,1011.997,1011.997,0.0,False
S041,2026-06-01 02:15:00,pressure,NORMAL,1012.022,1012.022,0.0,False
S041,2026-06-01 02:20:00,pressure,NORMAL,1012.046,1012.046,0.0,False
S041,2026-06-01 02:25:00,pressure,NORMAL,1012.07,1012.07,0.0,False
S041,2026-06-01 02:30:00,pressure,NORMAL,1012.093,1012.093,0.0,False
S041,2026-06-01 02:35:00,pressure,GAUSSIAN_NOISE,1012.116,1012.664,0.548,True
S041,2026-06-01 02:40:00,pressure,NORMAL,1012.138,1012.138,0.0,False
S041,2026-06-01 02:45:00,pressure,NORMAL,1012.16,1012.16,0.0,False
S041,2026-06-01 02:50:00,pressure,NORMAL,1012.181,1012.181,0.0,False
S041,2026-06-01 02:55:00,pressure,NORMAL,1012.202,1012.202,0.0,False
S041,2026-06-01 03:00:00,pressure,NORMAL,1012.223,1012.223,0.0,False
S041,2026-06-01 03:05:00,pressure,NORMAL,1012.243,1012.243,0.0,False
S041,2026-06-01 03:10:00,pressure,NORMAL,1012.263,1012.263,0.0,False
S041,2026-06-01 03:15:00,pressure,NORMAL,1012.282,1012.282,0.0,False
S041,2026-06-01 03:20:00,pressure,NORMAL,1012.301,1012.301,0.0,False
S041,2026-06-01 03:25:00,pressure,NORMAL,1012.319,1012.319,0.0,False
S041,2026-06-01 03:30:00,pressure,NORMAL,1012.337,1012.337,0.0,False
S041,2026-06-01 03:35:00,pressure,NORMAL,1012.354,1012.354,0.0,False
S041,2026-06-01 03:40:00,pressure,NORMAL,1012.371,1012.371,0.0,False
S041,2026-06-01 03:45:00,pressure,NORMAL,1012.387,1012.387,0.0,False
S041,2026-06-01 03:50:00,pressure,NORMAL,1012.403,1012.403,0.0,False
S041,2026-06-01 03:55:00,pressure,NORMAL,1012.418,1012.418,0.0,False
S041,2026-06-01 04:00:00,pressure,NORMAL,1012.433,1012.433,0.0,False
S041,2026-06-01 04:05:00,pressure,NORMAL,1012.447,1012.447,0.0,False
S041,2026-06-01 04:10:00,pressure,NORMAL,1012.461,1012.461,0.0,False
S041,2026-06-01 04:15:00,pressure,NORMAL,1012.474,1012.474,0.0,False
S041,2026-06-01 04:20:00,pressure,NORMAL,1012.487,1012.487,0.0,False
S041,2026-06-01 04:25:00,pressure,MISSING,1012.499,,,True
S041,2026-06-01 04:30:00,pressure,NORMAL,1012.511,1012.511,0.0,False
S041,2026-06-01 04:35:00,pressure,NORMAL,1012.522,1012.522,0.0,False
S041,2026-06-01 04:40:00,pressure,GAUSSIAN_NOISE,1012.533,1011.692,-0.841,True
S041,2026-06-01 04:45:00,pressure,NORMAL,1012.543,1012.543,0.0,False
S041,2026-06-01 04:50:00,pressure,NORMAL,1012.553,1012.553,0.0,False
S041,2026-06-01 04:55:00,pressure,NORMAL,1012.562,1012.562,0.0,False
S041,2026-06-01 05:00:00,pressure,NORMAL,1012.57,1012.57,0.0,False
S041,2026-06-01 05:05:00,pressure,NORMAL,1012.578,1012.578,0.0,False
S041,2026-06-01 05:10:00,pressure,NORMAL,1012.585,1012.585,0.0,False
S041,2026-06-01 05:15:00,pressure,NORMAL,1012.592,1012.592,0.0,False
S041,2026-06-01 05:20:00,pressure,NORMAL,1012.598,1012.598,0.0,False
S041,2026-06-01 05:25:00,pressure,NORMAL,1012.604,1012.604,0.0,False
S041,2026-06-01 05:30:00,pressure,SPIKE,1012.609,1023.382,10.773,True
S041,2026-06-01 05:35:00,pressure,NORMAL,1012.614,1012.614,0.0,False
S041,2026-06-01 05:40:00,pressure,GAUSSIAN_NOISE,1012.618,1012.32,-0.298,True
S041,2026-06-01 05:45:00,pressure,NORMAL,1012.622,1012.622,0.0,False
S041,2026-06-01 05:50:00,pressure,NORMAL,1012.625,1012.625,0.0,False
S041,2026-06-01 05:55:00,pressure,NORMAL,1012.627,1012.627,0.0,False
S041,2026-06-01 06:00:00,pressure,NORMAL,1012.629,1012.629,0.0,False
S041,2026-06-01 06:05:00,pressure,NORMAL,1012.63,1012.63,0.0,False
S041,2026-06-01 06:10:00,pressure,NORMAL,1012.631,1012.631,0.0,False
S041,2026-06-01 06:15:00,pressure,NORMAL,1012.631,1012.631,0.0,False
S041,2026-06-01 06:20:00,pressure,NORMAL,1012.63,1012.63,0.0,False
S041,2026-06-01 06:25:00,pressure,SPIKE,1012.629,1022.094,9.465,True
S041,2026-06-01 06:30:00,pressure,NORMAL,1012.628,1012.628,0.0,False
S041,2026-06-01 06:35:00,pressure,NORMAL,1012.626,1012.626,0.0,False
S041,2026-06-01 06:40:00,pressure,NORMAL,1012.623,1012.623,0.0,False
S041,2026-06-01 06:45:00,pressure,NORMAL,1012.62,1012.62,0.0,False
S041,2026-06-01 06:50:00,pressure,NORMAL,1012.616,1012.616,0.0,False
S041,2026-06-01 06:55:00,pressure,NORMAL,1012.612,1012.612,0.0,False
S041,2026-06-01 07:00:00,pressure,NORMAL,1012.607,1012.607,0.0,False
S041,2026-06-01 07:05:00,pressure,NORMAL,1012.601,1012.601,0.0,False
S041,2026-06-01 07:10:00,pressure,NORMAL,1012.595,1012.595,0.0,False
S041,2026-06-01 07:15:00,pressure,NORMAL,1012.588,1012.588,0.0,False
S041,2026-06-01 07:20:00,pressure,NORMAL,1012.581,1012.581,0.0,False
S041,2026-06-01 07:25:00,pressure,NORMAL,1012.574,1012.574,0.0,False
S041,2026-06-01 07:30:00,pressure,NORMAL,1012.565,1012.565,0.0,False
S041,2026-06-01 07:35:00,pressure,NORMAL,1012.556,1012.556,0.0,False
S041,2026-06-01 07:40:00,pressure,NORMAL,1012.547,1012.547,0.0,False
S041,2026-06-01 07:45:00,pressure,NORMAL,1012.537,1012.537,0.0,False
S041,2026-06-01 07:50:00,pressure,NORMAL,1012.526,1012.526,0.0,False
S041,2026-06-01 07:55:00,pressure,NORMAL,1012.515,1012.515,0.0,False
S041,2026-06-01 08:00:00,pressure,NORMAL,1012.504,1012.504,0.0,False
S041,2026-06-01 08:05:00,pressure,NORMAL,1012.492,1012.492,0.0,False
S041,2026-06-01 08:10:00,pressure,NORMAL,1012.479,1012.479,0.0,False
S041,2026-06-01 08:15:00,pressure,NORMAL,1012.466,1012.466,0.0,False
S041,2026-06-01 08:20:00,pressure,NORMAL,1012.452,1012.452,0.0,False
S041,2026-06-01 08:25:00,pressure,NORMAL,1012.438,1012.438,0.0,False
S041,2026-06-01 08:30:00,pressure,NORMAL,1012.423,1012.423,0.0,False
S041,2026-06-01 08:35:00,pressure,NORMAL,1012.408,1012.408,0.0,False
S041,2026-06-01 08:40:00,pressure,NORMAL,1012.392,1012.392,0.0,False
S041,2026-06-01 08:45:00,pressure,NORMAL,1012.375,1012.375,0.0,False
S041,2026-06-01 08:50:00,pressure,NORMAL,1012.358,1012.358,0.0,False
S041,2026-06-01 08:55:00,pressure,NORMAL,1012.341,1012.341,0.0,False
S041,2026-06-01 09:00:00,pressure,NORMAL,1012.323,1012.323,0.0,False
S041,2026-06-01 09:05:00,pressure,NORMAL,1012.305,1012.305,0.0,False
S041,2026-06-01 09:10:00,pressure,NORMAL,1012.286,1012.286,0.0,False
S041,2026-06-01 09:15:00,pressure,NORMAL,1012.266,1012.266,0.0,False
S041,2026-06-01 09:20:00,pressure,NORMAL,1012.246,1012.246,0.0,False
S041,2026-06-01 09:25:00,pressure,NORMAL,1012.226,1012.226,0.0,False
S041,2026-06-01 09:30:00,pressure,NORMAL,1012.205,1012.205,0.0,False
S041,2026-06-01 09:35:00,pressure,NORMAL,1012.184,1012.184,0.0,False
S041,2026-06-01 09:40:00,pressure,NORMAL,1012.162,1012.162,0.0,False
S041,2026-06-01 09:45:00,pressure,NORMAL,1012.139,1012.139,0.0,False
S041,2026-06-01 09:50:00,pressure,NORMAL,1012.117,1012.117,0.0,False
S041,2026-06-01 09:55:00,pressure,NORMAL,1012.093,1012.093,0.0,False
S041,2026-06-01 10:00:00,pressure,NORMAL,1012.07,1012.07,0.0,False
S041,2026-06-01 10:05:00,pressure,NORMAL,1012.046,1012.046,0.0,False
S041,2026-06-01 10:10:00,pressure,NORMAL,1012.021,1012.021,0.0,False
S041,2026-06-01 10:15:00,pressure,NORMAL,1011.996,1011.996,0.0,False
S041,2026-06-01 10:20:00,pressure,NORMAL,1011.97,1011.97,0.0,False
S041,2026-06-01 10:25:00,pressure,NORMAL,1011.944,1011.944,0.0,False
S041,2026-06-01 10:30:00,pressure,NORMAL,1011.918,1011.918,0.0,False
S041,2026-06-01 10:35:00,pressure,NORMAL,1011.891,1011.891,0.0,False
S041,2026-06-01 10:40:00,pressure,NORMAL,1011.864,1011.864,0.0,False
S041,2026-06-01 10:45:00,pressure,NORMAL,1011.837,1011.837,0.0,False
S041,2026-06-01 10:50:00,pressure,NORMAL,1011.809,1011.809,0.0,False
S041,2026-06-01 10:55:00,pressure,NORMAL,1011.78,1011.78,0.0,False
S041,2026-06-01 11:00:00,pressure,NORMAL,1011.752,1011.752,0.0,False
S041,2026-06-01 11:05:00,pressure,NORMAL,1011.722,1011.722,0.0,False
S041,2026-06-01 11:10:00,pressure,NORMAL,1011.693,1011.693,0.0,False
S041,2026-06-01 11:15:00,pressure,NORMAL,1011.663,1011.663,0.0,False
S041,2026-06-01 11:20:00,pressure,NORMAL,1011.633,1011.633,0.0,False
S041,2026-06-01 11:25:00,pressure,NORMAL,1011.602,1011.602,0.0,False
S041,2026-06-01 11:30:00,pressure,NORMAL,1011.571,1011.571,0.0,False
S041,2026-06-01 11:35:00,pressure,NORMAL,1011.54,1011.54,0.0,False
S041,2026-06-01 11:40:00,pressure,NORMAL,1011.508,1011.508,0.0,False
S041,2026-06-01 11:45:00,pressure,NORMAL,1011.476,1011.476,0.0,False
S041,2026-06-01 11:50:00,pressure,NORMAL,1011.444,1011.444,0.0,False
S041,2026-06-01 11:55:00,pressure,NORMAL,1011.412,1011.412,0.0,False
S041,2026-06-01 12:00:00,pressure,GAUSSIAN_NOISE,1011.379,1010.489,-0.89,True
S041,2026-06-01 12:05:00,pressure,NORMAL,1011.346,1011.346,0.0,False
S041,2026-06-01 12:10:00,pressure,NORMAL,1011.312,1011.312,0.0,False
S041,2026-06-01 12:15:00,pressure,NORMAL,1011.278,1011.278,0.0,False
S041,2026-06-01 12:20:00,pressure,NORMAL,1011.244,1011.244,0.0,False
S041,2026-06-01 12:25:00,pressure,NORMAL,1011.21,1011.21,0.0,False
S041,2026-06-01 12:30:00,pressure,NORMAL,1011.175,1011.175,0.0,False
S041,2026-06-01 12:35:00,pressure,NORMAL,1011.141,1011.141,0.0,False
S041,2026-06-01 12:40:00,pressure,NORMAL,1011.106,1011.106,0.0,False
S041,2026-06-01 12:45:00,pressure,NORMAL,1011.07,1011.07,0.0,False
S041,2026-06-01 12:50:00,pressure,NORMAL,1011.035,1011.035,0.0,False
S041,2026-06-01 12:55:00,pressure,NORMAL,1010.999,1010.999,0.0,False
S041,2026-06-01 13:00:00,pressure,NORMAL,1010.963,1010.963,0.0,False
S041,2026-06-01 13:05:00,pressure,GAUSSIAN_NOISE,1010.927,1010.687,-0.24,True
S041,2026-06-01 13:10:00,pressure,NORMAL,1010.891,1010.891,0.0,False
S041,2026-06-01 13:15:00,pressure,NORMAL,1010.854,1010.854,0.0,False
S041,2026-06-01 13:20:00,pressure,NORMAL,1010.817,1010.817,0.0,False
S041,2026-06-01 13:25:00,pressure,NORMAL,1010.78,1010.78,0.0,False
S041,2026-06-01 13:30:00,pressure,NORMAL,1010.743,1010.743,0.0,False
S041,2026-06-01 13:35:00,pressure,NORMAL,1010.706,1010.706,0.0,False
S041,2026-06-01 13:40:00,pressure,NORMAL,1010.669,1010.669,0.0,False
